"Year","Province_Code","Kabupaten_Code","Link_No","ChainageFrom","ChainageTo","DRP_From","Offset_From","DRP_To","Offset_To","Roughness","Bleeding_area","Ravelling_area","Desintegration_area","CrackDep_area","Patching_area","OthCrack_area","Pothole_area","Rutting_area","EdgeDamage_area","Crossfall_area","Depressions_area","Erosion_area","Waviness_area","GravelThickness_area","Concrete_Cracking_area","Concrete_Spalling_area","Concrete_StructuralCracking_area","Concrete_CornerBreakNo","Concrete_PumpingNo","Concrete_Blowouts_area","Crack_Width","Pothole_Count","Rutting_Depth","Shoulder_L","Shoulder_R","Drain_L","Drain_R","Slope_L","Slope_R","FootPath_L","FootPath_R","Sign_L","Sign_R","GuidePost_L","GuidePost_R","Barrier_L","Barrier_R","RoadMarking_L","RoadMarking_R","IRI","RCI","AnalysisBaseYear","SegmentTTI","SurveyBy","Paved","Pavement","CheckData","Composition","CrackType","PotholeSize","ShouldCond_L","ShouldCond_R","CrossfallShape","GravelSize","GravelThickness","Distribution","EdgeDamage_area_R","SurveyBy2","SurveyDate","SectionStatus"
2023,"35","09","350900000398",600,700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",5.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,3.00,"3","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",700,800,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",800,900,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",900,1000,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",1000,1100,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",1100,1200,0,0,0,0,0,0.00,38.00,0.00,0.00,0.00,0.00,38.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","5","5","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",1200,1300,0,0,0,0,0,0.00,88.00,0.00,0.00,0.00,0.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",2.00,"1","5","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",1300,1400,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","5","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000398",1400,1500,0,0,0,0,0,0.00,19.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"SUSI",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,0.00,"lukman",11/26/2023 13:56:37,0.00
2023,"35","09","350900000432",0,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",100,200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",200,300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",300,400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",400,500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",500,600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",600,700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",700,800,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,1.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",800,900,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",10.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,5.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",900,1000,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1000,1100,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1100,1200,0,0,0,0,0,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1200,1300,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","1","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1300,1400,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1400,1500,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1500,1600,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1600,1700,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1700,1800,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1800,1900,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","4","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",1900,2000,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2000,2100,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2100,2200,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2200,2300,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2300,2400,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2400,2500,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2500,2600,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2600,2700,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2700,2800,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2800,2900,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","3","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",2900,3000,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3000,3100,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3100,3200,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3200,3300,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3300,3400,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3400,3500,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3500,3600,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","4","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3600,3700,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3700,3800,0,0,0,0,0,0.00,188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","5","3","1","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"3","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3800,3900,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","3","2","1","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",3900,4000,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","5","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4000,4100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4100,4200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,8.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4200,4300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4300,4400,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4400,4500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4500,4600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"4","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"2","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000432",4600,4609,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,,,,"1","4","1","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Block",0,,,,"1","",,,,,0.00,"susi",11/28/2023 10:41:52,0.00
2023,"35","09","350900000440",0,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",5.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,2.00,"2","",,,,,8.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",100,200,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",200,300,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",300,400,0,0,0,0,0,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",400,500,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",3.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,3.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",500,600,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",600,700,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",2.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,3.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
2023,"35","09","350900000440",700,770,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,"1",0.00,"1","4","4","2","2","2","2","3","3",0,0,0,0,0.00,0.00,0,0,,,1,,"susi",1,"Asphalt",0,2.00,1.00,1.00,"2","",,,,,0.00,"susi",11/28/2023 11:52:37,0.00
